name,address,lat,lng,rating,user_ratings,business_status,primary_type,website,phone,google_maps_uri,place_id,found_via
"The Farm House - San Isidro, Cam. Sur","J7F5+QV, Naga City, Camarines Sur, Philippines","13.624449","123.2596434","4","2","OPERATIONAL","private_guest_room","https://www.facebook.com/The-Farm-House-106448608519093/",,"https://maps.google.com/?cid=8881448759071545037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJSXz46PTtoTMRzRZLJ5c-QXs","wedding venue @ Naga City, Camarines Sur"
"JMA’s Event Place","J69Q+23H, Maharlika Hwy, Del Rosario, Naga City, Camarines Sur, Philippines","13.6175505","123.23772120000001","5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=16793271315778171739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ4VJ3IkqNoTMRW_O2gUmvDek","events place @ Naga City, Camarines Sur"
"Centro Caravan Barlin","Barangay, 30-A Barlin St, Santa Cruz, Naga City, 4400 Camarines Sur, Philippines","13.6259602","123.18576589999999","5","2","OPERATIONAL","opera_house",,"0919 094 0254","https://maps.google.com/?cid=4849319158517421376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJXb2_d-WNoTMRQFXt9RQ-TEM","events place @ Naga City, Camarines Sur"
"Naga City Masonic Lodge No. 257","699 Queborac Drive, Naga City, Camarines Sur, Philippines","13.6306038","123.1752217","5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=12432213514979103487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJMUJ3XIuNoTMR_9IjvFIYiKw","events place @ Naga City, Camarines Sur"
"Rey Sancho Styling and Events","3rd floor Roco Apartment, Balatas Road, Magsaysay Ave, Naga City, 4400 Camarines Sur, Philippines","13.631877099999999","123.1977788","4.5","2","OPERATIONAL","service",,"0917 792 1607","https://maps.google.com/?cid=9341282878985698884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJoW-LUEnzoTMRRH5hREnnooE","events place @ Naga City, Camarines Sur"
"Ohana Botanical Garden","4P4P+94M, Bgy. 56 - Taysan (Bgy. 68), Legazpi City, Albay, Philippines","13.105960699999999","123.73528139999999","5","2","OPERATIONAL","event_venue",,"0915 565 2818","https://maps.google.com/?cid=16381007535129341852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJNa07NwADoTMRnK9hGpAHVeM","wedding venue @ Legazpi City, Albay | wedding reception venue @ Legazpi City, Albay | garden events venue @ Legazpi City, Albay"
"VIlla Marcelda Pool and Events","Legazpi Diversion Rd, Bgy. 41 - Bogtong (Bgy. 45), Legazpi City, 4501 Albay, Philippines","13.1599742","123.7350809","2.5","2","OPERATIONAL","resort_hotel","https://www.facebook.com/VillaMarcelda","0917 623 8242","https://maps.google.com/?cid=13532361452076490545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJlbo7kaABoTMRMV81CwubzLs","wedding venue @ Legazpi City, Albay | events place @ Legazpi City, Albay | wedding reception venue @ Legazpi City, Albay | garden events venue @ Legazpi City, Albay"
"Buyuan Boutique Resort","186 PUROK 2, Legazpi City, 4500 Albay, Philippines","13.202998","123.744745","5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=14941721246433848734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJwYQPdQABoTMRnq2YGk-oW88","wedding venue @ Legazpi City, Albay | wedding reception venue @ Legazpi City, Albay"
"Pangpang Restobar Event Place and Cafe","5P45+RWV, Duterte Highway, Daraga, Albay, Philippines","13.157104799999999","123.709795","5","2","OPERATIONAL","bar",,,"https://maps.google.com/?cid=3241147003676255291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJobp_GgABoTMRO-TxCgfe-iw","events place @ Legazpi City, Albay"
"Norie Ghay's Events Legazpi Office","F. Aquende Dr, Legazpi City, 4500 Albay, Philippines","13.147685899999999","123.7345067","5","2","OPERATIONAL","service",,"0917 585 6836","https://maps.google.com/?cid=3629453729610093759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJmeeyoCIBoTMRv1Qg-u9oXjI","events place @ Legazpi City, Albay"
"ZMJ Mendoza Function Hall","Zone 5 Mendoza Building, Daraga, 4501 Albay, Philippines","13.073208399999999","123.7003374","5","2","OPERATIONAL","event_venue",,"0966 863 6612","https://maps.google.com/?cid=548326531629526978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJm7ynTM4FoTMRwi-zShMMnAc","wedding reception venue @ Legazpi City, Albay"
"Rhyjiene Zxeus Private Villa","5P6M+WQX, Legazpi City, Albay, Philippines","13.1623629","123.7344952","3.5","2","OPERATIONAL","service",,,"https://maps.google.com/?cid=2435749686099231147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJt1EhBwABoTMRq8G2MW-FzSE","wedding reception venue @ Legazpi City, Albay"
"Agnes Pool & Garden","7VP8+CQQ, Cebu City, 6000 Cebu, Philippines","10.2860982","123.86697819999999","5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=5174491901241543223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJWY_IiCydqTMRN0qj8vd8z0c","events place @ Cebu City, Cebu | garden events venue @ Cebu City, Cebu"
"Sandra's Garden","9QPM+R78, Cebu City, 6000 Cebu, Philippines","10.3870311","123.78318969999998","4.5","2","OPERATIONAL","garden",,,"https://maps.google.com/?cid=14190362427225659782&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJVWszI011qTMRhtnVnHFL7sQ","garden events venue @ Cebu City, Cebu"
"Harries Events Space Rental","asian learning school pajac sulod, Fuentes Rd, Lapu-Lapu, Cebu, Philippines","10.289088699999999","123.98209290000001","5","2","OPERATIONAL","service","https://sites.google.com/view/harrieseventsspace","0995 614 5187","https://maps.google.com/?cid=9801739641005267966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ34HdslWbqTMR_tv7ikXGBog","events place @ Lapu-Lapu City, Cebu"
"Bridges Party and Seminar Hall","D.M. Cortes St, Cambaro, Mandaue, 6014 Cebu, Philippines","10.3276918","123.94654459999998","5","2","OPERATIONAL","hotel",,"0999 888 9591","https://maps.google.com/?cid=10743545877240508176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJmZJAwjWZqTMREG8IuQ2-GJU","wedding venue @ Mandaue City, Cebu | events place @ Mandaue City, Cebu | wedding reception venue @ Mandaue City, Cebu"
"Athena's Catering","Doña Rosario Village, 113 3rd St, Mandaue, 6014 Cebu, Philippines","10.3470142","123.95061619999998","5","2","OPERATIONAL","catering_service","https://www.facebook.com/athenascatering888/","0922 369 4663","https://maps.google.com/?cid=7692720413294352653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJjayF_Z2ZqTMRDVnORnUIwmo","wedding reception venue @ Mandaue City, Cebu"
"Happy Weddings Bohol","Lindaville Phase 2, Block 25 Lot 9 Cattleya St, San Isidro, Tagbilaran City, 6300 Bohol, Philippines","9.6781933","123.87636250000001","5","2","OPERATIONAL","service","http://www.happyweddingsbohol.com/","0977 810 0983","https://maps.google.com/?cid=14310352779870381836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJZZ2Wgc45zQ8RDKeypgiWmMY","wedding venue @ Tagbilaran, Bohol | wedding reception venue @ Tagbilaran, Bohol"
"The Village Patio","JVQ6+QVH, Mariano Parras St, Tagbilaran City, 6300 Bohol, Philippines","9.639427","123.862248","4.5","2","OPERATIONAL","convention_center",,"(038) 235 3389","https://maps.google.com/?cid=12732319992959000224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJjQES7rdNqjMRoN7sKpNJsrA","events place @ Tagbilaran, Bohol"
"BE Grand Convention Centre","GQX8+52P, Panglao, Bohol, Philippines","9.5479627","123.76508779999998","4.5","2","OPERATIONAL","convention_center",,,"https://maps.google.com/?cid=7216891869148908779&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJx_SIq_KtqzMR64wGE-uMJ2Q","events place @ Panglao, Bohol | garden events venue @ Panglao, Bohol"
"Mediatrix Event Center","JRGP+2P7, Songculan, Dauis, 6339 Bohol, Philippines","9.6250625","123.83681249999998","5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=17851337507480447410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJawuLy5hNqjMRsqn68uGwvPc","events place @ Panglao, Bohol | wedding reception venue @ Panglao, Bohol"
"Le Pemy Poolside Garden","0859, Vizcarra Subdivision, Kalibo, Aklan, Philippines","11.7047668","122.3748645","5","2","OPERATIONAL","event_venue",,"(036) 268 9994","https://maps.google.com/?cid=15483565975399022363&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJB8gJHWSdpTMRG7_7Gzit4NY","garden events venue @ Boracay, Malay, Aklan"
"Avana Premiere II","PG2V+C5X, 1, Mandurriao, Iloilo City, Iloilo, Philippines","10.7012293","122.5435206","4.5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=10215228892901527083&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJzyYAcADlrjMRK86zNI7Iw40","wedding venue @ Iloilo City, Iloilo | wedding reception venue @ Iloilo City, Iloilo"
"Neptune's Angels Events Place Rental","I, LJ Ledesma Subdivision, 33 Main Street, Jaro, Iloilo City, 5000 Iloilo, Philippines","10.745665899999999","122.5707393","3","2","OPERATIONAL","garden","https://www.facebook.com/profile.php?id=61563070064592&mibextid=ZbWKwL","0998 573 6950","https://maps.google.com/?cid=17196303799010091036&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJEW9OCGTlrjMRHGCy_TGLpe4","events place @ Iloilo City, Iloilo"
"Mayfair Function Room","MXH3+FQ7, 13th Lacson St, Bacolod, 6100 Negros Occidental, Philippines","10.6786608","122.9544072","5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=11951947214654659031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJswnBeqjRrjMR19m156rY3aU","wedding venue @ Bacolod City, Negros Occidental | events place @ Bacolod City, Negros Occidental | wedding reception venue @ Bacolod City, Negros Occidental"
"GT 888 Mall Bacolod Event Center","MWFX+5VC, Gatuslao St, Brgy. 9, Bacolod, 6100 Negros Occidental, Philippines","10.6729411","122.9496298","3","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=8847328083160806695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ8VyQdq7RrjMRJzUjOAQGyHo","events place @ Bacolod City, Negros Occidental"
"Life's A Party-Bacolod","#11 CL MONTELIBANO ST. CAPITOLVILLE SUBDIVISION, Bacolod, Negros Occidental, Philippines","10.6842281","122.96110689999999","5","2","OPERATIONAL","service","http://facebook.com/lifesapartybacolod","0977 807 7778","https://maps.google.com/?cid=1937084411452526680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJgVp6-wvRrjMRWBCTVALo4Ro","events place @ Bacolod City, Negros Occidental"
"Popay’s Events Place","87GC+3FH, W Rovira Dr, Dumaguete City, Negros Oriental, Philippines","9.324749599999999","123.2709219","5","2","OPERATIONAL","tourist_attraction",,,"https://maps.google.com/?cid=5829961883329394382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJIYNNCABvqzMRznbqxXEv6FA","events place @ Dumaguete, Negros Oriental"
"Social Garden","874X+8R5, Dumaguete City, Negros Oriental, Philippines","9.3057658","123.29960150000001","5","2","OPERATIONAL","garden",,,"https://maps.google.com/?cid=130744302856610230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJP_RyviFvqzMRtqEsMEB_0AE","garden events venue @ Dumaguete, Negros Oriental"
"Cocina de Jardin","874J+886, Dumaguete City, Negros Oriental, Philippines","9.3057873","123.28075669999998","5","2","OPERATIONAL","garden",,,"https://maps.google.com/?cid=1035232944877337823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJeVQYgVtvqzMR3_wx4-DiXQ4","garden events venue @ Dumaguete, Negros Oriental"
"The Hall by Rovinare","Rovinare by Jose Karlo's Coffee Lot 1520, National Highway, Barangay, 83 Paraiso, San Jose, Tacloban City, 6500 Leyte, Philippines","11.2074752","125.01873339999997","5","2","OPERATIONAL","wedding_venue",,,"https://maps.google.com/?cid=8935509917107106694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJd3eIQmV3CDMRhjMmYO1OAXw","wedding venue @ Tacloban, Leyte | events place @ Tacloban, Leyte | wedding reception venue @ Tacloban, Leyte | garden events venue @ Tacloban, Leyte"
"Puerto Terrazza","WMR2+456, Puerto Princesa City, Palawan, Philippines","9.940287399999999","118.6503826","3.5","2","OPERATIONAL","banquet_hall",,"0977 854 2409","https://maps.google.com/?cid=7808399034742940229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJM3lvUdOByjMRRSJbKo0BXWw","events place @ Puerto Princesa, Palawan | garden events venue @ Puerto Princesa, Palawan | garden events venue @ Coron, Palawan"
"Sala Lobby Lounge at Princesa Garden","Caniguiran, Puerto Princesa City, 5300 Palawan, Philippines","9.7312111","118.7717902","3","2","OPERATIONAL","cocktail_bar","https://www.princesagardenisland.com/drinks-and-dining/","0917 775 5776","https://maps.google.com/?cid=9848505485903276499&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJL3mu4Y5ntTMR0ynAT4_rrIg","events place @ Puerto Princesa, Palawan | garden events venue @ Puerto Princesa, Palawan"
"KTV at Puerto Princesa","Caniguiran, Puerto Princesa City, 5300 Palawan, Philippines","9.731676","118.7713886","5","2","OPERATIONAL","bar","https://www.princesagardenisland.com/drinks-and-dining/","0998 975 3768","https://maps.google.com/?cid=4667627987954107541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJE3mZkGdntTMRlQStxey-xkA","garden events venue @ Puerto Princesa, Palawan"
"Garden Village","Villa, Libertad, El Nido, Palawan, Philippines","11.196396","119.425863","5","2","OPERATIONAL","hotel",,,"https://maps.google.com/?cid=18034218662615938413&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ98IeXwD_tjMRbXXxAlNqRvo","garden events venue @ El Nido, Palawan"
"Domz Gallery photography and videography","X6X5+753, Don Pedro St, Coron Town Proper, Coron, 5316 Palawan, Philippines","11.997416699999999","120.20730819999999","5","2","OPERATIONAL","service",,"0909 251 7322","https://maps.google.com/?cid=1898465653735359571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ04XFcwAdujMRUwQtHXS0WBo","events place @ Coron, Palawan"
"MARY's Homestay Coron","Block 13 Lot 14 Mahogany Street Fernvale Living and Leisure Subdivision, Coron, 5316 Palawan, Philippines","12.0159217","120.18475219999999","4.5","2","OPERATIONAL","private_guest_room",,"0966 458 6059","https://maps.google.com/?cid=2380703518523797451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJG3-E67AfujMRyy8ikTz1CSE","events place @ Coron, Palawan"
"Garden Palace","Block 3, Lot 16, Lorenzville Homes, Talomo, Ulas, Talomo, Davao City, Davao del Sur, Philippines","7.052334","125.54595520000001","4.5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=16595515519329518452&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJF9ny1pgN-TIRdEMeInAdT-Y","wedding venue @ Davao City, Davao del Sur | wedding reception venue @ Davao City, Davao del Sur | garden events venue @ Davao City, Davao del Sur"
"Penmar Hall","Ma-a, 3H8J+9X5, Talomo, Davao City, Davao del Sur, Philippines","7.065891499999999","125.58247379999999","3.5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=10808902121867786279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJqTE8XgBt-TIRJzjlOTbvAJY","wedding venue @ Davao City, Davao del Sur | wedding reception venue @ Davao City, Davao del Sur | garden events venue @ Davao City, Davao del Sur"
"Maria’s Function Hall","Door 3&4, Pacita Bldg, Km 7 McArthur Highway, Ulas, Davao City, 8000 Davao del Sur, Philippines","7.0599079","125.55086019999999","5","2","OPERATIONAL","event_venue",,"0950 977 4010","https://maps.google.com/?cid=4922398202742333507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ7amUh6IN-TIRQ2B63RXfT0Q","events place @ Davao City, Davao del Sur | wedding reception venue @ Davao City, Davao del Sur"
"Nice Occasion by Rosheen Paman","B.o Obrero, 17 Clarin St, Poblacion District, Davao City, 8000 Davao del Sur, Philippines","7.084596299999999","125.6138371","5","2","OPERATIONAL","service",,"0921 232 5786","https://maps.google.com/?cid=9183814066109544711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJkbMy4JVt-TIRB_mxNTx2c38","events place @ Davao City, Davao del Sur"
"Eden Nature Park Function Hall","29JX+29R, Toril, Davao City, Davao del Sur, Philippines","7.0302166999999995","125.39845530000001","5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=3626140956878663825&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJSbJcTQAP-TIRkXA_-PyjUjI","wedding reception venue @ Davao City, Davao del Sur"
"Details Venue","Babisa Village, Toril, Davao City, 8000 Davao del Sur, Philippines","7.0073537","125.4934222","5","2","OPERATIONAL","service","https://linko.page/rvovxpts390m","0930 503 3210","https://maps.google.com/?cid=5392436812041462627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJYb7yvyYN-TIRY6N4z7XI1Uo","wedding reception venue @ Davao City, Davao del Sur"
"Corner Space PH","57th Avenue Tomas Saco St, Cagayan De Oro City, 9000 Misamis Oriental, Philippines","8.467043199999999","124.64405869999999","4.5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=13970113010714882797&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJOw3zFgCN_zIR7TK5M8TP38E","events place @ Cagayan de Oro, Misamis Oriental"
"Ruminant Restaurant and Event Place","86 St Dominique St, Cagayan De Oro City, Misamis Oriental, Philippines","8.4951096","124.63181979999999","5","2","OPERATIONAL","restaurant",,"0917 708 0248","https://maps.google.com/?cid=5491056456119211478&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJa1GLZQDz_zIR1tWZBMEmNEw","events place @ Cagayan de Oro, Misamis Oriental"
"Big M Square, Maandig Village","CJXV+JXG, Maandig Ave, Cagayan De Oro City, Misamis Oriental, Philippines","8.4490695","124.6449412","3.5","2","OPERATIONAL","event_venue",,"0905 949 0995","https://maps.google.com/?cid=385479174161228821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJaY0_HR-N_zIRFeQwPER_WQU","events place @ Cagayan de Oro, Misamis Oriental"
"Occasions Unlimited by Arjeelyn Suganob","Door 1 and 2 CE Building Leopoldo Dacera Avenue, Near Skyway Convenience, Mabuhay Rd, Brgy City Heights, General Santos City (Dadiangas), 9500 South Cotabato, Philippines","6.1208227","125.1605482","4","2","OPERATIONAL","service","https://www.facebook.com/occasionsunlimitedbyarjeelynsuganob?mibextid=ZbWKwL","0985 816 9712","https://maps.google.com/?cid=13132921578452077251&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJr4Q34Baf9zIRw8qyKpiCQbY","wedding venue @ General Santos, South Cotabato | events place @ General Santos, South Cotabato | wedding reception venue @ General Santos, South Cotabato"
"Premiere.Co Events Organizing Services","Camia St, General Santos City (Dadiangas), South Cotabato, Philippines","6.1141996","125.1749169","5","2","OPERATIONAL","service","https://www.facebook.com/premiereeventsgensan",,"https://maps.google.com/?cid=348548104146373296&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJReB9sCGf9zIRsMrHbqdK1gQ","wedding venue @ General Santos, South Cotabato | events place @ General Santos, South Cotabato | wedding reception venue @ General Santos, South Cotabato"
"London Events Venue","X4Q9+WR, Siguel, General Santos City (Dadiangas), 9500 South Cotabato, Philippines","5.9898557","125.11959929999999","3.5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=5223445786307497218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJnWN-Gn6l9zIRAo1ehERofUg","events place @ General Santos, South Cotabato | wedding reception venue @ General Santos, South Cotabato | garden events venue @ General Santos, South Cotabato"
"Rosewood Place","45CQ+CC6, General Santos City (Dadiangas), South Cotabato, Philippines","6.1210436999999995","125.18852609999999","5","2","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=4710698253269176469&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJVVXFo7af9zIRlZApXhrDX0E","events place @ General Santos, South Cotabato | garden events venue @ General Santos, South Cotabato"
"GSFC Function Room","Veranza Mall, J.Catolico, 458Q+H87, General Santos City (Dadiangas), Timog Cotabato, Philippines","6.116421","125.18829570000001","4","2","OPERATIONAL","event_venue",,"0917 510 5394","https://maps.google.com/?cid=2397054819711470644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJU4y-5bmf9zIRNEwKjKgMRCE","events place @ General Santos, South Cotabato | wedding reception venue @ General Santos, South Cotabato"
